Source;Target;weight;Type
u378;m9349;26;Undirected
u378;m9368;1;Undirected
u378;m9405;1;Undirected
u378;m9413;37;Undirected
u378;m9478;3;Undirected
u378;m9591;5;Undirected
u378;m9723;1;Undirected
u378;m9752;1;Undirected
u378;m9780;1;Undirected
u378;m9955;3;Undirected
u379;m10039;1;Undirected
u379;m10183;2;Undirected
u379;m10240;1;Undirected
u379;m10376;2;Undirected
u379;m1118;1;Undirected
u379;m112;2;Undirected
u379;m1283;1;Undirected
u379;m1308;1;Undirected
u379;m1493;1;Undirected
u379;m1502;4;Undirected
u379;m1721;3;Undirected
u379;m1850;9;Undirected
u379;m1933;1;Undirected
u379;m2171;3;Undirected
u379;m2234;2;Undirected
u379;m2241;10;Undirected
u379;m2424;1;Undirected
u379;m2548;2;Undirected
u379;m2655;78;Undirected
u379;m2682;8;Undirected
u379;m2825;2;Undirected
u379;m2931;3;Undirected
u379;m2956;37;Undirected
u379;m300;1;Undirected
u379;m3542;1;Undirected
u379;m3554;1;Undirected
u379;m3570;1;Undirected
u379;m3616;1;Undirected
u379;m3693;11;Undirected
u379;m3758;2;Undirected
u379;m3854;1;Undirected
u379;m3967;2;Undirected
u379;m4201;4;Undirected
u379;m4212;15;Undirected
u379;m4268;1;Undirected
u379;m4354;1;Undirected
u379;m4370;1;Undirected
u379;m4506;3;Undirected
u379;m4693;42;Undirected
u379;m4852;1;Undirected
u379;m4925;1;Undirected
u379;m5083;2;Undirected
u379;m514;1;Undirected
u379;m5212;2;Undirected
u379;m5283;9;Undirected
u379;m5370;3;Undirected
u379;m5488;18;Undirected
u379;m5613;3;Undirected
u379;m568;10;Undirected
u379;m5698;1;Undirected
u379;m5925;2;Undirected
u379;m5928;1;Undirected
u379;m6076;1;Undirected
u379;m6159;6;Undirected
u379;m6184;1;Undirected
u379;m6399;22;Undirected
u379;m6408;6;Undirected
u379;m6440;12;Undirected
u379;m6482;3;Undirected
u379;m6523;4;Undirected
u379;m6575;22;Undirected
u379;m6598;52;Undirected
u379;m6853;1;Undirected
u379;m7021;7;Undirected
u379;m7393;1;Undirected
u379;m7414;1;Undirected
u379;m758;1;Undirected
u379;m7646;2;Undirected
u379;m7679;1;Undirected
u379;m7702;9;Undirected
u379;m7777;5;Undirected
u379;m7830;2;Undirected
u379;m7874;2;Undirected
u379;m8060;3;Undirected
u379;m816;2;Undirected
u379;m8173;25;Undirected
u379;m8246;2;Undirected
u379;m8452;1;Undirected
u379;m874;3;Undirected
u379;m8823;1;Undirected
u379;m8985;2;Undirected
u379;m8997;14;Undirected
u379;m9006;78;Undirected
u379;m9339;3;Undirected
u379;m9615;1;Undirected
u379;m9658;1;Undirected
u379;m9684;1;Undirected
u379;m9936;1;Undirected
u38;m10092;3;Undirected
u38;m10645;3;Undirected
u38;m10669;2;Undirected
u38;m10751;1;Undirected
u38;m10839;1;Undirected
u38;m10852;19;Undirected
u38;m1118;1;Undirected
u38;m1283;3;Undirected
u38;m1405;5;Undirected
u38;m1502;1;Undirected
u38;m1588;2;Undirected
u38;m1630;1;Undirected
u38;m1721;6;Undirected
u38;m1788;1;Undirected
u38;m2015;4;Undirected
u38;m2132;46;Undirected
u38;m2234;34;Undirected
u38;m2241;48;Undirected
u38;m2266;1;Undirected
u38;m2424;1;Undirected
u38;m243;3;Undirected
u38;m2463;1;Undirected
u38;m2501;1;Undirected
u38;m2797;3;Undirected
u38;m2801;3;Undirected
u38;m2815;23;Undirected
u38;m2931;1;Undirected
u38;m2949;3;Undirected
u38;m2956;337;Undirected
u38;m2974;2;Undirected
u38;m300;2;Undirected
u38;m3094;2;Undirected
u38;m3261;1;Undirected
u38;m3286;8;Undirected
u38;m3444;5;Undirected
u38;m3505;5;Undirected
u38;m3554;1;Undirected
u38;m3570;3;Undirected
u38;m3632;1;Undirected
u38;m370;12;Undirected
u38;m3757;1;Undirected
u38;m3876;8;Undirected
u38;m3885;3;Undirected
u38;m3986;1;Undirected
u38;m4016;7;Undirected
u38;m4170;3;Undirected
u38;m4207;1;Undirected
u38;m4250;3;Undirected
u38;m4333;3;Undirected
u38;m4693;3;Undirected
u38;m4770;88;Undirected
u38;m4925;1;Undirected
u38;m5058;6;Undirected
u38;m5110;5;Undirected
u38;m513;1;Undirected
u38;m5532;12;Undirected
u38;m5548;1;Undirected
u38;m5613;1;Undirected
u38;m5645;22;Undirected
u38;m5875;3;Undirected
u38;m5917;2;Undirected
u38;m5925;9;Undirected
u38;m6238;1;Undirected
u38;m6241;1;Undirected
u38;m6337;1;Undirected
u38;m6365;1;Undirected
u38;m6402;1;Undirected
u38;m6408;6;Undirected
u38;m6455;100;Undirected
u38;m6482;1;Undirected
u38;m6484;2;Undirected
u38;m6523;14;Undirected
u38;m6598;141;Undirected
u38;m6838;4;Undirected
u38;m7260;1;Undirected
u38;m7296;10;Undirected
u38;m7335;1;Undirected
u38;m7414;1;Undirected
u38;m7528;4;Undirected
u38;m7530;1;Undirected
u38;m7874;3;Undirected
u38;m8060;3;Undirected
u38;m8154;72;Undirected
u38;m8445;1;Undirected
u38;m8481;4;Undirected
u38;m874;3;Undirected
u38;m8823;2;Undirected
u38;m8834;1;Undirected
u38;m8963;7;Undirected
u38;m9004;2;Undirected
u38;m9211;4;Undirected
u38;m9405;25;Undirected
u38;m949;1;Undirected
u38;m9591;2;Undirected
u38;m9615;25;Undirected
u38;m9658;1;Undirected
u38;m9662;3;Undirected
u38;m9792;1;Undirected
u38;m9981;1;Undirected
u380;m10183;2;Undirected
u380;m10240;2;Undirected
u380;m10365;24;Undirected
u380;m10440;1;Undirected
u380;m10539;3;Undirected
u380;m1098;16;Undirected
u380;m1118;1;Undirected
u380;m1121;4;Undirected
u380;m1989;6;Undirected
u380;m2164;4;Undirected
u380;m2383;1;Undirected
u380;m2424;86;Undirected
u380;m2655;1;Undirected
u380;m2926;1;Undirected
u380;m2956;15;Undirected
u380;m2974;3;Undirected
u380;m3316;17;Undirected
u380;m3470;1;Undirected
u380;m3542;1;Undirected
u380;m3570;1;Undirected
u380;m3572;1;Undirected
u380;m3967;1;Undirected
u380;m3981;1;Undirected
u380;m3986;2;Undirected
u380;m4064;1;Undirected
u380;m442;36;Undirected
u380;m4540;6;Undirected
u380;m4556;24;Undirected
u380;m4823;37;Undirected
u380;m4925;1;Undirected
u380;m5083;1;Undirected
u380;m5101;1;Undirected
u380;m514;1;Undirected
u380;m5212;1;Undirected
u380;m5275;1;Undirected
u380;m5526;1;Undirected
u380;m6455;78;Undirected
u380;m6523;9;Undirected
u380;m7006;1;Undirected
u380;m7122;1;Undirected
u380;m733;2;Undirected
u380;m7535;1;Undirected
u380;m7874;3;Undirected
u380;m8154;27;Undirected
u380;m8173;48;Undirected
u380;m864;3;Undirected
u380;m8834;31;Undirected
u380;m9006;1;Undirected
u380;m9041;1;Undirected
u380;m9074;20;Undirected
u380;m9405;1;Undirected
u380;m9484;6;Undirected
u381;m10044;2;Undirected
u381;m10408;11;Undirected
u381;m10440;1;Undirected
u381;m10452;3;Undirected
u381;m10456;47;Undirected
u381;m10498;1;Undirected
u381;m10520;38;Undirected
u381;m10669;2;Undirected
u381;m10751;29;Undirected
u381;m1118;2;Undirected
u381;m1248;97;Undirected
u381;m1283;26;Undirected
u381;m1330;66;Undirected
u381;m1438;1;Undirected
u381;m1471;1;Undirected
u381;m1502;9;Undirected
u381;m1933;2;Undirected
u381;m2015;14;Undirected
u381;m2067;1;Undirected
u381;m2148;2;Undirected
u381;m2234;77;Undirected
u381;m2239;2;Undirected
u381;m2241;97;Undirected
u381;m2286;1;Undirected
u381;m2424;207;Undirected
u381;m2446;1;Undirected
u381;m2463;1;Undirected
u381;m2531;8;Undirected
u381;m2548;1;Undirected
u381;m2655;1;Undirected
u381;m2815;1;Undirected
u381;m2834;2;Undirected
u381;m2920;4;Undirected
u381;m2956;11;Undirected
u381;m3034;3;Undirected
u381;m308;1;Undirected
u381;m3316;12;Undirected
u381;m3329;4;Undirected
u381;m3356;1;Undirected
u381;m3369;3;Undirected
u381;m3477;59;Undirected
u381;m3524;2;Undirected
u381;m3542;2;Undirected
u381;m3570;19;Undirected
u381;m3655;2;Undirected
u381;m3758;1;Undirected
u381;m3777;34;Undirected
u381;m3864;5;Undirected
u381;m397;3;Undirected
u381;m4016;17;Undirected
u381;m4064;1;Undirected
u381;m4096;1;Undirected
u381;m4250;1;Undirected
u381;m4273;6;Undirected
u381;m4311;1;Undirected
u381;m4603;2;Undirected
u381;m4693;75;Undirected
u381;m4848;1;Undirected
u381;m4864;3;Undirected
u381;m4968;2;Undirected
u381;m4998;1;Undirected
u381;m5001;2;Undirected
u381;m5010;1;Undirected
u381;m5101;2;Undirected
u381;m5110;3;Undirected
u381;m514;1;Undirected
u381;m5247;3;Undirected
u381;m5304;2;Undirected
u381;m5330;2;Undirected
u381;m5488;5;Undirected
u381;m5613;1;Undirected
u381;m5638;2;Undirected
u381;m5696;1;Undirected
u381;m5705;1;Undirected
u381;m5766;1;Undirected
u381;m5783;1;Undirected
u381;m5875;1;Undirected
u381;m5917;23;Undirected
u381;m5949;64;Undirected
u381;m6247;3;Undirected
u381;m6334;1;Undirected
u381;m6408;7;Undirected
u381;m644;1;Undirected
u381;m6520;1;Undirected
u381;m6523;43;Undirected
u381;m6598;5;Undirected
u381;m6688;181;Undirected
u381;m6801;17;Undirected
u381;m6802;2;Undirected
u381;m6920;1;Undirected
u381;m6992;1;Undirected
u381;m7048;1;Undirected
u381;m7260;1;Undirected
u381;m7443;1;Undirected
u381;m7460;4;Undirected
u381;m7516;1;Undirected
u381;m7725;1;Undirected
u381;m7874;5;Undirected
u381;m7959;1;Undirected
u381;m7975;24;Undirected
u381;m8154;212;Undirected
u381;m8173;2;Undirected
u381;m822;1;Undirected
u381;m8363;1;Undirected
u381;m8481;3;Undirected
u381;m8598;1;Undirected
u381;m8761;1;Undirected
u381;m9009;15;Undirected
u381;m9124;1;Undirected
u381;m9211;1;Undirected
u381;m9339;1;Undirected
u381;m9344;25;Undirected
u381;m9409;28;Undirected
u381;m9414;3;Undirected
u381;m9503;1;Undirected
u381;m9591;3;Undirected
u381;m9615;1;Undirected
u381;m9862;3;Undirected
u381;m9871;2;Undirected
u381;m9910;1;Undirected
u382;m10157;1;Undirected
u382;m10199;2;Undirected
u382;m10240;1;Undirected
u382;m10312;1;Undirected
u382;m10391;1;Undirected
u382;m10440;2;Undirected
u382;m10514;4;Undirected
u382;m10624;1;Undirected
u382;m1118;4;Undirected
u382;m1283;4;Undirected
u382;m1330;2;Undirected
u382;m1397;6;Undirected
u382;m1856;2;Undirected
u382;m2015;8;Undirected
u382;m2144;7;Undirected
u382;m2190;2;Undirected
u382;m2234;2;Undirected
u382;m2241;3;Undirected
u382;m2815;3;Undirected
u382;m2841;53;Undirected
u382;m2920;3;Undirected
u382;m2928;1;Undirected
u382;m2956;4;Undirected
u382;m3007;11;Undirected
u382;m3063;1;Undirected
u382;m3261;1;Undirected
u382;m3286;2;Undirected
u382;m3415;5;Undirected
u382;m3447;53;Undirected
u382;m3505;13;Undirected
u382;m3570;3;Undirected
u382;m397;3;Undirected
u382;m3992;1;Undirected
u382;m4016;15;Undirected
u382;m4019;1;Undirected
u382;m4082;1;Undirected
u382;m4106;7;Undirected
u382;m4333;5;Undirected
u382;m4588;3;Undirected
u382;m4660;3;Undirected
u382;m4693;3;Undirected
u382;m4747;13;Undirected
u382;m4852;3;Undirected
u382;m4864;25;Undirected
u382;m4876;1;Undirected
u382;m4908;2;Undirected
u382;m5083;1;Undirected
u382;m5247;7;Undirected
u382;m5283;12;Undirected
u382;m5370;3;Undirected
u382;m5488;45;Undirected
u382;m5507;34;Undirected
u382;m556;1;Undirected
u382;m5702;13;Undirected
u382;m5705;1;Undirected
u382;m59;23;Undirected
u382;m6076;1;Undirected
u382;m6455;47;Undirected
u382;m6482;1;Undirected
u382;m6483;4;Undirected
u382;m6523;27;Undirected
u382;m6598;67;Undirected
u382;m6748;1;Undirected
u382;m7006;1;Undirected
u382;m7309;1;Undirected
u382;m7528;6;Undirected
u382;m7919;10;Undirected
u382;m7924;2;Undirected
u382;m8117;1;Undirected
u382;m8154;3;Undirected
u382;m8240;32;Undirected
u382;m8246;1;Undirected
u382;m8445;1;Undirected
u382;m8463;1;Undirected
u382;m870;3;Undirected
u382;m8749;39;Undirected
u382;m8793;6;Undirected
u382;m8823;1;Undirected
u382;m8834;44;Undirected
u382;m8853;1;Undirected
u382;m8959;1;Undirected
u382;m9003;1;Undirected
u382;m9006;1;Undirected
u382;m902;1;Undirected
u382;m9095;1;Undirected
u382;m9224;3;Undirected
u382;m9339;1;Undirected
u382;m9344;9;Undirected
u382;m9368;5;Undirected
u382;m9503;28;Undirected
u382;m958;24;Undirected
u382;m9591;2;Undirected
u382;m9722;1;Undirected
u382;m9731;3;Undirected
u382;m9752;1;Undirected
u383;m10669;10;Undirected
u383;m10743;1;Undirected
u383;m1118;2;Undirected
u383;m1128;4;Undirected
u383;m125;6;Undirected
u383;m1283;3;Undirected
u383;m1336;11;Undirected
u383;m1588;49;Undirected
u383;m1604;5;Undirected
u383;m2234;4;Undirected
u383;m2241;12;Undirected
u383;m2571;2;Undirected
u383;m2655;2;Undirected
u383;m2931;2;Undirected
u383;m2956;7;Undirected
u383;m2997;1;Undirected
u383;m3570;5;Undirected
u383;m4107;2;Undirected
u383;m4333;3;Undirected
u383;m4823;10;Undirected
u383;m5283;3;Undirected
u383;m6076;1;Undirected
u383;m6140;1;Undirected
u383;m6455;24;Undirected
u383;m6523;2;Undirected
u383;m6598;29;Undirected
u383;m7393;1;Undirected
u383;m7777;1;Undirected
u383;m8154;23;Undirected
u383;m9349;1;Undirected
u383;m9438;7;Undirected
u383;m9591;1;Undirected
u383;m9640;1;Undirected
u384;m10012;1;Undirected
u384;m10065;8;Undirected
u384;m10106;1;Undirected
u384;m10180;1;Undirected
u384;m10240;2;Undirected
u384;m10356;2;Undirected
u384;m1283;3;Undirected
u384;m1453;6;Undirected
u384;m1485;6;Undirected
u384;m1588;2;Undirected
u384;m1856;13;Undirected
u384;m2052;11;Undirected
u384;m2115;1;Undirected
u384;m2148;1;Undirected
u384;m2234;2;Undirected
u384;m2424;98;Undirected
u384;m2472;2;Undirected
u384;m2814;9;Undirected
u384;m2815;1;Undirected
u384;m2956;13;Undirected
u384;m3094;3;Undirected
u384;m3261;1;Undirected
u384;m3505;1;Undirected
u384;m3570;2;Undirected
u384;m3638;1;Undirected
u384;m3758;5;Undirected
u384;m3777;1;Undirected
u384;m397;4;Undirected
u384;m4041;20;Undirected
u384;m4052;39;Undirected
u384;m4266;3;Undirected
u384;m4644;1;Undirected
u384;m4772;1;Undirected
u384;m4794;1;Undirected
u384;m4836;3;Undirected
u384;m4864;1;Undirected
u384;m4968;3;Undirected
u384;m4976;1;Undirected
u384;m5124;1;Undirected
u384;m5283;12;Undirected
u384;m5437;1;Undirected
u384;m5488;3;Undirected
u384;m5548;1;Undirected
u384;m5663;1;Undirected
u384;m5759;18;Undirected
u384;m5838;1;Undirected
u384;m611;43;Undirected
u384;m6184;1;Undirected
u384;m6408;3;Undirected
u384;m644;1;Undirected
u384;m6445;2;Undirected
u384;m6455;27;Undirected
u384;m652;1;Undirected
u384;m6523;18;Undirected
u384;m6598;2;Undirected
u384;m7176;1;Undirected
u384;m7424;8;Undirected
u384;m7532;43;Undirected
u384;m7624;4;Undirected
u384;m7702;6;Undirected
u384;m7819;1;Undirected
u384;m7874;2;Undirected
u384;m7959;1;Undirected
u384;m8060;3;Undirected
u384;m8070;1;Undirected
u384;m8154;1;Undirected
u384;m8173;1;Undirected
u384;m8232;1;Undirected
u384;m8445;49;Undirected
u384;m8481;4;Undirected
u384;m8633;4;Undirected
u384;m874;3;Undirected
u384;m8834;1;Undirected
u384;m8914;1;Undirected
u384;m8959;10;Undirected
u384;m9222;8;Undirected
u384;m9344;4;Undirected
u384;m9349;36;Undirected
u384;m9368;9;Undirected
u384;m9454;1;Undirected
u384;m9591;1;Undirected
u384;m9615;1;Undirected
u384;m9749;5;Undirected
u384;m9850;6;Undirected
u384;m9871;33;Undirected
u385;m10248;1;Undirected
u385;m10355;23;Undirected
u385;m10593;17;Undirected
u385;m1118;1;Undirected
u385;m1283;4;Undirected
u385;m1485;10;Undirected
u385;m1588;5;Undirected
u385;m1989;2;Undirected
u385;m2141;1;Undirected
u385;m2234;6;Undirected
u385;m2722;6;Undirected
u385;m2815;13;Undirected
u385;m2920;41;Undirected
u385;m2931;3;Undirected
u385;m2956;7;Undirected
u385;m2997;2;Undirected
u385;m3058;1;Undirected
u385;m3167;1;Undirected
u385;m3505;2;Undirected
u385;m356;22;Undirected
u385;m3570;10;Undirected
u385;m3758;7;Undirected
u385;m4224;1;Undirected
u385;m4687;24;Undirected
u385;m5283;19;Undirected
u385;m5488;30;Undirected
u385;m590;3;Undirected
u385;m6177;2;Undirected
u385;m6455;21;Undirected
u385;m6460;1;Undirected
u385;m648;9;Undirected
u385;m6523;15;Undirected
u385;m7219;5;Undirected
u385;m7393;1;Undirected
u385;m8025;11;Undirected
u385;m8445;13;Undirected
u385;m8823;1;Undirected
u385;m8834;30;Undirected
u385;m8985;2;Undirected
u385;m9006;1;Undirected
u385;m9354;2;Undirected
u385;m951;2;Undirected
u385;m9752;1;Undirected
u385;m9850;3;Undirected
u386;m10126;1;Undirected
u386;m1118;2;Undirected
u386;m1330;4;Undirected
u386;m1485;1;Undirected
u386;m18;1;Undirected
u386;m1912;4;Undirected
u386;m1944;3;Undirected
u386;m2015;2;Undirected
u386;m2056;1;Undirected
u386;m2086;3;Undirected
u386;m2201;12;Undirected
u386;m2234;44;Undirected
u386;m2241;33;Undirected
u386;m2424;77;Undirected
u386;m243;1;Undirected
u386;m2655;10;Undirected
u386;m2815;3;Undirected
u386;m285;5;Undirected
u386;m2920;4;Undirected
u386;m2956;3;Undirected
u386;m2974;4;Undirected
u386;m3286;4;Undirected
u386;m3505;6;Undirected
u386;m4016;6;Undirected
u386;m4064;1;Undirected
u386;m4224;6;Undirected
u386;m4333;1;Undirected
u386;m435;7;Undirected
u386;m4539;1;Undirected
u386;m4925;2;Undirected
u386;m5083;1;Undirected
u386;m5159;3;Undirected
u386;m5283;7;Undirected
u386;m5370;1;Undirected
u386;m5421;2;Undirected
u386;m5488;5;Undirected
u386;m557;40;Undirected
u386;m5785;2;Undirected
u386;m5841;3;Undirected
u386;m5912;1;Undirected
u386;m5949;44;Undirected
u386;m6076;2;Undirected
u386;m6159;5;Undirected
u386;m6169;1;Undirected
u386;m6181;2;Undirected
u386;m6408;1;Undirected
u386;m6455;44;Undirected
u386;m6482;1;Undirected
u386;m6523;13;Undirected
u386;m6622;2;Undirected
u386;m6654;1;Undirected
u386;m7086;22;Undirected
u386;m7343;3;Undirected
u386;m7415;1;Undirected
u386;m7532;38;Undirected
u386;m7551;14;Undirected
u386;m7659;89;Undirected
u386;m7830;1;Undirected
u386;m7850;3;Undirected
u386;m7874;11;Undirected
u386;m8060;1;Undirected
u386;m81;39;Undirected
u386;m8146;1;Undirected
u386;m8154;93;Undirected
u386;m8173;3;Undirected
u386;m8356;1;Undirected
u386;m8445;1;Undirected
u386;m873;1;Undirected
u386;m874;3;Undirected
u386;m9006;9;Undirected
u386;m9024;1;Undirected
u386;m9038;1;Undirected
u386;m9144;9;Undirected
u386;m9213;4;Undirected
u386;m9339;3;Undirected
u386;m9344;5;Undirected
u386;m9357;4;Undirected
u386;m9368;15;Undirected
u386;m9405;1;Undirected
u386;m9407;1;Undirected
u386;m9503;2;Undirected
u386;m9627;2;Undirected
u386;m9658;2;Undirected
u386;m9726;2;Undirected
u386;m9752;1;Undirected
u386;m9871;1;Undirected
u386;m9899;1;Undirected
u386;m9967;2;Undirected
u387;m10127;2;Undirected
u387;m10221;3;Undirected
u387;m10386;2;Undirected
u387;m10400;2;Undirected
u387;m10558;9;Undirected
u387;m10637;4;Undirected
u387;m10755;4;Undirected
u387;m1118;2;Undirected
u387;m1247;1;Undirected
u387;m1283;3;Undirected
u387;m143;18;Undirected
u387;m1502;2;Undirected
u387;m1588;18;Undirected
u387;m1598;4;Undirected
u387;m1843;1;Undirected
u387;m1854;3;Undirected
u387;m1989;4;Undirected
u387;m2006;1;Undirected
u387;m2234;14;Undirected
u387;m2241;6;Undirected
u387;m2332;6;Undirected
u387;m2424;13;Undirected
u387;m2508;1;Undirected
u387;m2548;13;Undirected
u387;m2681;1;Undirected
u387;m2733;3;Undirected
u387;m2956;53;Undirected
u387;m2997;13;Undirected
u387;m3040;6;Undirected
u387;m3261;1;Undirected
u387;m3286;3;Undirected
u387;m3316;1;Undirected
u387;m3505;13;Undirected
u387;m3785;2;Undirected
u387;m3954;4;Undirected
u387;m4142;1;Undirected
u387;m4168;3;Undirected
u387;m4187;1;Undirected
u387;m4468;3;Undirected
u387;m4471;6;Undirected
u387;m4552;1;Undirected
u387;m4693;2;Undirected
u387;m4752;15;Undirected
u387;m4852;3;Undirected
u387;m4864;2;Undirected
u387;m4925;1;Undirected
u387;m5012;4;Undirected
u387;m5275;1;Undirected
u387;m5283;12;Undirected
u387;m5488;5;Undirected
u387;m5613;1;Undirected
u387;m5851;30;Undirected
u387;m6159;4;Undirected
u387;m6399;2;Undirected
u387;m6455;59;Undirected
u387;m6523;16;Undirected
u387;m6598;95;Undirected
u387;m6622;1;Undirected
u387;m6712;1;Undirected
u387;m6769;11;Undirected
u387;m6913;2;Undirected
u387;m7043;1;Undirected
u387;m7097;2;Undirected
u387;m7108;2;Undirected
u387;m7157;1;Undirected
u387;m7274;3;Undirected
u387;m7299;2;Undirected
u387;m7331;6;Undirected
u387;m7369;2;Undirected
u387;m7378;20;Undirected
u387;m7384;3;Undirected
u387;m7414;1;Undirected
u387;m7522;5;Undirected
u387;m7532;4;Undirected
u387;m7702;2;Undirected
u387;m7725;3;Undirected
